order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-14470,2023-09-28,2023,Q3,9,September,Latin America,Brazil,Clothing,Accessories,Corporate,5,65.32,326.6,149.86,176.74,54.12
ORD-14943,2023-09-28,2023,Q3,9,September,Asia Pacific,India,Clothing,Jackets,Home Office,2,286.49,572.98,251.54,321.44,56.1
ORD-10622,2023-09-28,2023,Q3,9,September,Asia Pacific,Australia,Electronics,Monitors,Consumer,3,606.03,1818.09,1471.71,346.38,19.05
ORD-11323,2023-09-28,2023,Q3,9,September,Asia Pacific,Japan,Office Supplies,Binders & Files,Consumer,1,37.63,37.63,20.29,17.34,46.08
ORD-17157,2023-09-29,2023,Q3,9,September,North America,Mexico,Furniture,Storage,Consumer,5,174.35,871.75,564.92,306.83,35.2
ORD-16127,2023-09-29,2023,Q3,9,September,North America,Canada,Clothing,Pants,Home Office,9,89.91,809.19,369.2,439.99,54.37
ORD-19324,2023-09-29,2023,Q3,9,September,Europe,Italy,Office Supplies,Binders & Files,Home Office,4,52.14,208.56,123.19,85.37,40.93
ORD-15180,2023-09-29,2023,Q3,9,September,Latin America,Colombia,Furniture,Storage,Corporate,3,173.38,520.14,346.27,173.87,33.43
ORD-12006,2023-09-29,2023,Q3,9,September,Asia Pacific,India,Office Supplies,Printer Supplies,Consumer,6,118.31,709.86,387.76,322.1,45.38
ORD-18269,2023-09-29,2023,Q3,9,September,Latin America,Colombia,Office Supplies,Paper & Notebooks,Home Office,3,58.97,176.91,101.24,75.67,42.77
ORD-17039,2023-09-29,2023,Q3,9,September,Asia Pacific,Australia,Electronics,Headphones,Corporate,3,390.48,1171.44,855.64,315.8,26.96
ORD-13994,2023-09-29,2023,Q3,9,September,North America,United States,Furniture,Desks,Consumer,9,394.85,3553.65,2355.91,1197.74,33.7
ORD-15125,2023-09-29,2023,Q3,9,September,Europe,Germany,Electronics,Monitors,Corporate,6,360.65,2163.9,1699.15,464.75,21.48
ORD-17338,2023-09-29,2023,Q3,9,September,Asia Pacific,Japan,Electronics,Smartphones,Corporate,10,417.39,4173.9,3276.29,897.61,21.51
ORD-17631,2023-09-29,2023,Q3,9,September,Asia Pacific,Australia,Furniture,Desks,Consumer,2,937.64,1875.28,1231.8,643.48,34.31
ORD-10998,2023-09-29,2023,Q3,9,September,North America,Mexico,Furniture,Storage,Home Office,6,393.55,2361.3,1470.79,890.51,37.71
ORD-16375,2023-09-30,2023,Q3,9,September,Asia Pacific,India,Clothing,Accessories,Home Office,2,75.36,150.72,75.05,75.67,50.21
ORD-12596,2023-09-30,2023,Q3,9,September,Asia Pacific,China,Electronics,Monitors,Consumer,1,365.77,365.77,267.21,98.56,26.95
ORD-10904,2023-09-30,2023,Q3,9,September,Europe,United Kingdom,Clothing,Jackets,Consumer,5,273.07,1365.35,632.32,733.03,53.69
ORD-16613,2023-09-30,2023,Q3,9,September,Latin America,Argentina,Furniture,Desks,Consumer,4,1097.83,4391.32,2926.09,1465.23,33.37
ORD-16370,2023-09-30,2023,Q3,9,September,Europe,United Kingdom,Furniture,Bookcases,Corporate,10,466.44,4664.4,2974.69,1689.71,36.23
ORD-18095,2023-09-30,2023,Q3,9,September,Latin America,Argentina,Clothing,Accessories,Corporate,5,30.29,151.45,62.87,88.58,58.49
ORD-11464,2023-10-01,2023,Q4,10,October,Europe,Italy,Electronics,Laptops,Consumer,3,2083.79,6251.37,5098.75,1152.62,18.44
ORD-14635,2023-10-01,2023,Q4,10,October,Asia Pacific,China,Clothing,Accessories,Home Office,4,33.43,133.72,60.93,72.79,54.43
ORD-18432,2023-10-01,2023,Q4,10,October,Latin America,Brazil,Furniture,Office Chairs,Corporate,7,649.13,4543.91,2754.07,1789.84,39.39
ORD-13102,2023-10-01,2023,Q4,10,October,Europe,Germany,Office Supplies,Printer Supplies,Consumer,4,116.79,467.16,234.6,232.56,49.78
ORD-18544,2023-10-01,2023,Q4,10,October,North America,United States,Electronics,Headphones,Corporate,9,127.17,1144.53,931.04,213.49,18.65
ORD-11168,2023-10-01,2023,Q4,10,October,Latin America,Argentina,Electronics,Smartphones,Corporate,6,575.03,3450.18,2730.62,719.56,20.86
ORD-15646,2023-10-01,2023,Q4,10,October,Latin America,Chile,Clothing,Jackets,Corporate,6,367.57,2205.42,953.41,1252.01,56.77
ORD-15536,2023-10-01,2023,Q4,10,October,Latin America,Chile,Electronics,Laptops,Home Office,10,1052.99,10529.9,7837.09,2692.81,25.57
ORD-16577,2023-10-01,2023,Q4,10,October,Europe,Italy,Furniture,Storage,Consumer,1,237.98,237.98,164.53,73.45,30.86
ORD-13443,2023-10-01,2023,Q4,10,October,Europe,United Kingdom,Furniture,Storage,Home Office,4,211.18,844.72,542.6,302.12,35.77
ORD-11507,2023-10-01,2023,Q4,10,October,Asia Pacific,Japan,Office Supplies,Pens & Pencils,Corporate,3,25.65,76.95,39.24,37.71,49.01
ORD-14399,2023-10-02,2023,Q4,10,October,North America,Canada,Clothing,Pants,Consumer,9,133.49,1201.41,511.73,689.68,57.41
ORD-17749,2023-10-02,2023,Q4,10,October,Europe,Germany,Furniture,Desks,Corporate,2,1109.0,2218.0,1358.9,859.1,38.73
ORD-16672,2023-10-02,2023,Q4,10,October,Europe,Italy,Furniture,Storage,Consumer,2,259.51,519.02,350.93,168.09,32.39
ORD-19405,2023-10-02,2023,Q4,10,October,Asia Pacific,India,Electronics,Smartphones,Consumer,5,1182.28,5911.4,4856.32,1055.08,17.85
ORD-12070,2023-10-02,2023,Q4,10,October,Asia Pacific,China,Furniture,Desks,Home Office,9,997.45,8977.05,5863.52,3113.53,34.68
ORD-10761,2023-10-02,2023,Q4,10,October,Latin America,Chile,Electronics,Monitors,Home Office,9,605.01,5445.09,4146.23,1298.86,23.85
ORD-17153,2023-10-02,2023,Q4,10,October,Europe,Italy,Furniture,Desks,Corporate,10,866.41,8664.1,5727.51,2936.59,33.89
ORD-13844,2023-10-02,2023,Q4,10,October,North America,Mexico,Clothing,Accessories,Consumer,6,77.18,463.08,225.82,237.26,51.24
ORD-10650,2023-10-02,2023,Q4,10,October,North America,Canada,Electronics,Headphones,Corporate,8,208.91,1671.28,1291.24,380.04,22.74
ORD-15420,2023-10-02,2023,Q4,10,October,Latin America,Argentina,Furniture,Bookcases,Consumer,9,297.61,2678.49,1761.48,917.01,34.24
ORD-13241,2023-10-02,2023,Q4,10,October,Asia Pacific,Japan,Furniture,Office Chairs,Home Office,3,245.64,736.92,462.0,274.92,37.31
ORD-10421,2023-10-03,2023,Q4,10,October,Latin America,Brazil,Electronics,Laptops,Consumer,3,816.44,2449.32,1870.46,578.86,23.63
ORD-13534,2023-10-03,2023,Q4,10,October,Europe,France,Furniture,Office Chairs,Home Office,9,762.56,6863.04,4361.3,2501.74,36.45
ORD-19142,2023-10-03,2023,Q4,10,October,North America,United States,Electronics,Monitors,Consumer,3,444.9,1334.7,1046.36,288.34,21.6
ORD-13991,2023-10-03,2023,Q4,10,October,Asia Pacific,China,Furniture,Storage,Corporate,2,333.47,666.94,431.25,235.69,35.34
ORD-19565,2023-10-03,2023,Q4,10,October,Asia Pacific,India,Furniture,Bookcases,Home Office,4,465.95,1863.8,1255.47,608.33,32.64
ORD-12525,2023-10-03,2023,Q4,10,October,Latin America,Colombia,Furniture,Office Chairs,Home Office,5,404.03,2020.15,1366.74,653.41,32.34
ORD-17561,2023-10-03,2023,Q4,10,October,North America,United States,Clothing,Accessories,Corporate,6,24.2,145.2,60.56,84.64,58.29
ORD-14110,2023-10-03,2023,Q4,10,October,Latin America,Argentina,Office Supplies,Paper & Notebooks,Home Office,9,67.23,605.07,340.87,264.2,43.66
ORD-10447,2023-10-03,2023,Q4,10,October,North America,United States,Office Supplies,Pens & Pencils,Home Office,8,26.72,213.76,110.51,103.25,48.3
ORD-15797,2023-10-03,2023,Q4,10,October,Asia Pacific,Japan,Office Supplies,Binders & Files,Home Office,5,44.55,222.75,128.17,94.58,42.46
ORD-13589,2023-10-04,2023,Q4,10,October,North America,Canada,Furniture,Desks,Home Office,7,1023.31,7163.17,4814.73,2348.44,32.78
ORD-15123,2023-10-04,2023,Q4,10,October,Latin America,Colombia,Office Supplies,Pens & Pencils,Consumer,9,21.18,190.62,106.42,84.2,44.17
ORD-18164,2023-10-04,2023,Q4,10,October,North America,Canada,Clothing,Shirts,Consumer,4,106.36,425.44,194.32,231.12,54.32
ORD-10292,2023-10-04,2023,Q4,10,October,Latin America,Chile,Electronics,Tablets,Home Office,8,511.19,4089.52,3141.83,947.69,23.17
ORD-15669,2023-10-04,2023,Q4,10,October,Asia Pacific,Singapore,Office Supplies,Pens & Pencils,Home Office,1,21.95,21.95,11.65,10.3,46.92
ORD-19906,2023-10-04,2023,Q4,10,October,Asia Pacific,Australia,Electronics,Monitors,Consumer,8,573.3,4586.4,3691.6,894.8,19.51
ORD-18787,2023-10-04,2023,Q4,10,October,North America,Mexico,Office Supplies,Pens & Pencils,Consumer,6,13.91,83.46,47.77,35.69,42.76
ORD-10898,2023-10-04,2023,Q4,10,October,North America,United States,Electronics,Headphones,Consumer,10,69.18,691.8,530.87,160.93,23.26
ORD-12069,2023-10-05,2023,Q4,10,October,North America,United States,Clothing,Jackets,Home Office,2,369.94,739.88,305.03,434.85,58.77
ORD-14306,2023-10-05,2023,Q4,10,October,Latin America,Brazil,Furniture,Desks,Home Office,9,446.9,4022.1,2530.02,1492.08,37.1
ORD-14533,2023-10-05,2023,Q4,10,October,North America,Mexico,Clothing,Pants,Consumer,2,120.6,241.2,106.26,134.94,55.95
ORD-19377,2023-10-05,2023,Q4,10,October,Latin America,Brazil,Electronics,Laptops,Home Office,10,2128.33,21283.3,17038.17,4245.13,19.95
ORD-18928,2023-10-05,2023,Q4,10,October,North America,Mexico,Electronics,Laptops,Home Office,2,1439.87,2879.74,2293.23,586.51,20.37
ORD-16561,2023-10-05,2023,Q4,10,October,Asia Pacific,Australia,Office Supplies,Binders & Files,Consumer,9,46.84,421.56,236.76,184.8,43.84
ORD-11107,2023-10-05,2023,Q4,10,October,Europe,France,Furniture,Office Chairs,Consumer,6,332.08,1992.48,1324.33,668.15,33.53
ORD-18352,2023-10-05,2023,Q4,10,October,North America,Canada,Clothing,Shirts,Corporate,7,31.37,219.59,105.77,113.82,51.83
ORD-11492,2023-10-05,2023,Q4,10,October,North America,Mexico,Furniture,Bookcases,Consumer,9,387.03,3483.27,2152.29,1330.98,38.21
ORD-14698,2023-10-05,2023,Q4,10,October,Asia Pacific,Japan,Electronics,Monitors,Home Office,7,562.69,3938.83,3056.69,882.14,22.4
ORD-10849,2023-10-05,2023,Q4,10,October,Asia Pacific,Japan,Office Supplies,Pens & Pencils,Home Office,8,29.51,236.08,126.45,109.63,46.44
ORD-17171,2023-10-06,2023,Q4,10,October,Asia Pacific,Australia,Furniture,Desks,Consumer,8,811.39,6491.12,4033.12,2458.0,37.87
ORD-13165,2023-10-06,2023,Q4,10,October,Europe,United Kingdom,Furniture,Bookcases,Home Office,6,486.7,2920.2,1882.74,1037.46,35.53
ORD-19750,2023-10-06,2023,Q4,10,October,Asia Pacific,India,Office Supplies,Paper & Notebooks,Consumer,5,30.64,153.2,83.06,70.14,45.78
ORD-11798,2023-10-06,2023,Q4,10,October,Latin America,Chile,Electronics,Monitors,Consumer,1,460.81,460.81,380.44,80.37,17.44
ORD-17568,2023-10-06,2023,Q4,10,October,Latin America,Brazil,Furniture,Storage,Consumer,3,187.39,562.17,344.82,217.35,38.66
ORD-11859,2023-10-06,2023,Q4,10,October,Asia Pacific,Australia,Furniture,Bookcases,Home Office,7,466.33,3264.31,2249.53,1014.78,31.09
ORD-12042,2023-10-07,2023,Q4,10,October,Asia Pacific,India,Office Supplies,Paper & Notebooks,Consumer,4,12.44,49.76,26.21,23.55,47.33
ORD-13992,2023-10-07,2023,Q4,10,October,Europe,Spain,Office Supplies,Pens & Pencils,Home Office,3,19.05,57.15,30.18,26.97,47.19
ORD-15033,2023-10-07,2023,Q4,10,October,Latin America,Argentina,Clothing,Pants,Corporate,4,157.9,631.6,305.44,326.16,51.64
ORD-15661,2023-10-07,2023,Q4,10,October,North America,Canada,Office Supplies,Printer Supplies,Corporate,2,102.56,205.12,110.39,94.73,46.18
ORD-10010,2023-10-07,2023,Q4,10,October,Europe,Spain,Clothing,Accessories,Home Office,3,27.14,81.42,38.7,42.72,52.47
ORD-17111,2023-10-07,2023,Q4,10,October,Latin America,Brazil,Clothing,Jackets,Home Office,1,95.86,95.86,45.24,50.62,52.81
ORD-14805,2023-10-07,2023,Q4,10,October,Europe,Germany,Office Supplies,Printer Supplies,Home Office,8,21.92,175.36,93.73,81.63,46.55
ORD-11278,2023-10-07,2023,Q4,10,October,North America,Canada,Electronics,Monitors,Home Office,9,390.52,3514.68,2684.82,829.86,23.61
ORD-15425,2023-10-07,2023,Q4,10,October,Europe,United Kingdom,Electronics,Monitors,Corporate,10,267.96,2679.6,2134.77,544.83,20.33
ORD-12217,2023-10-08,2023,Q4,10,October,Europe,Germany,Furniture,Bookcases,Consumer,4,356.7,1426.8,990.76,436.04,30.56
ORD-17509,2023-10-08,2023,Q4,10,October,North America,Mexico,Clothing,Accessories,Home Office,3,29.84,89.52,41.67,47.85,53.45
ORD-17448,2023-10-08,2023,Q4,10,October,Asia Pacific,Australia,Electronics,Tablets,Home Office,6,666.59,3999.54,3068.23,931.31,23.29
ORD-11591,2023-10-08,2023,Q4,10,October,Latin America,Brazil,Clothing,Jackets,Consumer,6,206.57,1239.42,543.72,695.7,56.13
ORD-15011,2023-10-08,2023,Q4,10,October,Latin America,Colombia,Furniture,Storage,Corporate,10,300.14,3001.4,2024.68,976.72,32.54
ORD-11415,2023-10-08,2023,Q4,10,October,Latin America,Colombia,Clothing,Accessories,Corporate,1,79.83,79.83,33.83,46.0,57.62
ORD-14821,2023-10-08,2023,Q4,10,October,Asia Pacific,China,Clothing,Shirts,Consumer,9,74.18,667.62,294.84,372.78,55.84
ORD-16572,2023-10-08,2023,Q4,10,October,Europe,Germany,Furniture,Storage,Consumer,1,113.64,113.64,70.3,43.34,38.14
ORD-18577,2023-10-08,2023,Q4,10,October,Europe,United Kingdom,Furniture,Bookcases,Consumer,4,371.75,1487.0,894.39,592.61,39.85
ORD-18161,2023-10-08,2023,Q4,10,October,Europe,United Kingdom,Office Supplies,Printer Supplies,Consumer,9,69.31,623.79,342.11,281.68,45.16
ORD-18874,2023-10-08,2023,Q4,10,October,North America,Mexico,Furniture,Office Chairs,Corporate,3,694.16,2082.48,1296.6,785.88,37.74
ORD-13986,2023-10-08,2023,Q4,10,October,North America,Mexico,Furniture,Desks,Home Office,6,323.47,1940.82,1308.53,632.29,32.58
ORD-13897,2023-10-08,2023,Q4,10,October,Asia Pacific,Japan,Clothing,Jackets,Corporate,10,152.91,1529.1,666.2,862.9,56.43
ORD-18585,2023-10-08,2023,Q4,10,October,North America,Mexico,Office Supplies,Paper & Notebooks,Corporate,9,25.73,231.57,135.0,96.57,41.7
ORD-18107,2023-10-09,2023,Q4,10,October,Latin America,Colombia,Clothing,Jackets,Home Office,9,108.68,978.12,460.06,518.06,52.96
ORD-10505,2023-10-09,2023,Q4,10,October,Latin America,Colombia,Electronics,Tablets,Home Office,2,448.95,897.9,709.44,188.46,20.99
ORD-13013,2023-10-09,2023,Q4,10,October,Europe,United Kingdom,Electronics,Headphones,Corporate,5,93.48,467.4,362.41,104.99,22.46
ORD-15168,2023-10-09,2023,Q4,10,October,Europe,United Kingdom,Office Supplies,Pens & Pencils,Consumer,10,5.87,58.7,30.42,28.28,48.18
ORD-11334,2023-10-09,2023,Q4,10,October,Latin America,Argentina,Furniture,Bookcases,Corporate,3,453.43,1360.29,818.99,541.3,39.79
ORD-13780,2023-10-09,2023,Q4,10,October,Europe,Germany,Furniture,Desks,Corporate,1,1171.72,1171.72,766.17,405.55,34.61
ORD-19039,2023-10-09,2023,Q4,10,October,Asia Pacific,Japan,Office Supplies,Binders & Files,Consumer,5,59.43,297.15,176.25,120.9,40.69
ORD-10617,2023-10-09,2023,Q4,10,October,North America,United States,Office Supplies,Binders & Files,Consumer,3,17.98,53.94,30.85,23.09,42.81
ORD-12628,2023-10-10,2023,Q4,10,October,Latin America,Brazil,Office Supplies,Printer Supplies,Corporate,6,94.37,566.22,332.43,233.79,41.29
ORD-19517,2023-10-10,2023,Q4,10,October,Europe,Italy,Office Supplies,Printer Supplies,Consumer,4,78.54,314.16,162.12,152.04,48.4
ORD-16258,2023-10-10,2023,Q4,10,October,Latin America,Argentina,Office Supplies,Pens & Pencils,Corporate,1,19.79,19.79,9.95,9.84,49.72
ORD-19557,2023-10-10,2023,Q4,10,October,Latin America,Chile,Furniture,Bookcases,Corporate,5,337.47,1687.35,1048.82,638.53,37.84
ORD-16878,2023-10-10,2023,Q4,10,October,Europe,Italy,Furniture,Desks,Corporate,7,1148.54,8039.78,5015.35,3024.43,37.62
ORD-13684,2023-10-10,2023,Q4,10,October,Europe,Italy,Office Supplies,Printer Supplies,Home Office,7,72.81,509.67,274.98,234.69,46.05
ORD-19153,2023-10-10,2023,Q4,10,October,Latin America,Argentina,Office Supplies,Pens & Pencils,Corporate,3,30.89,92.67,50.11,42.56,45.93
ORD-18591,2023-10-10,2023,Q4,10,October,Asia Pacific,China,Clothing,Pants,Home Office,6,63.84,383.04,189.86,193.18,50.43
ORD-11481,2023-10-11,2023,Q4,10,October,Asia Pacific,Japan,Electronics,Headphones,Corporate,8,159.52,1276.16,977.61,298.55,23.39
ORD-19630,2023-10-11,2023,Q4,10,October,Asia Pacific,India,Clothing,Accessories,Consumer,3,22.2,66.6,27.9,38.7,58.11
ORD-14358,2023-10-11,2023,Q4,10,October,Asia Pacific,China,Electronics,Smartphones,Corporate,9,850.33,7652.97,5820.08,1832.89,23.95
ORD-18351,2023-10-11,2023,Q4,10,October,North America,United States,Electronics,Headphones,Home Office,9,218.82,1969.38,1494.32,475.06,24.12
ORD-16588,2023-10-11,2023,Q4,10,October,Latin America,Brazil,Electronics,Tablets,Consumer,6,868.6,5211.6,4136.02,1075.58,20.64
ORD-17315,2023-10-11,2023,Q4,10,October,Latin America,Argentina,Office Supplies,Pens & Pencils,Consumer,6,26.96,161.76,83.44,78.32,48.42
ORD-10640,2023-10-11,2023,Q4,10,October,Asia Pacific,Singapore,Office Supplies,Printer Supplies,Home Office,6,113.31,679.86,340.59,339.27,49.9
ORD-18189,2023-10-11,2023,Q4,10,October,Asia Pacific,Singapore,Clothing,Jackets,Corporate,8,226.33,1810.64,879.12,931.52,51.45
ORD-15923,2023-10-11,2023,Q4,10,October,Latin America,Colombia,Electronics,Headphones,Home Office,7,54.64,382.48,294.6,87.88,22.98
ORD-19723,2023-10-11,2023,Q4,10,October,Asia Pacific,Japan,Clothing,Shirts,Consumer,8,59.03,472.24,191.23,281.01,59.51
ORD-17888,2023-10-11,2023,Q4,10,October,North America,Canada,Electronics,Monitors,Consumer,8,376.12,3008.96,2203.52,805.44,26.77
ORD-16804,2023-10-11,2023,Q4,10,October,North America,Mexico,Office Supplies,Paper & Notebooks,Consumer,7,33.34,233.38,138.39,94.99,40.7
ORD-19034,2023-10-11,2023,Q4,10,October,Latin America,Brazil,Office Supplies,Pens & Pencils,Corporate,1,35.19,35.19,18.45,16.74,47.57
ORD-18413,2023-10-12,2023,Q4,10,October,North America,Mexico,Furniture,Storage,Corporate,6,101.05,606.3,382.81,223.49,36.86
ORD-19069,2023-10-12,2023,Q4,10,October,Latin America,Chile,Clothing,Accessories,Consumer,10,60.88,608.8,264.21,344.59,56.6
ORD-16188,2023-10-12,2023,Q4,10,October,Latin America,Argentina,Office Supplies,Printer Supplies,Home Office,6,88.68,532.08,291.92,240.16,45.14
ORD-18184,2023-10-12,2023,Q4,10,October,Europe,Spain,Electronics,Monitors,Consumer,1,441.26,441.26,327.62,113.64,25.75
ORD-19864,2023-10-12,2023,Q4,10,October,Asia Pacific,Singapore,Office Supplies,Paper & Notebooks,Consumer,2,69.55,139.1,83.45,55.65,40.01
ORD-10871,2023-10-12,2023,Q4,10,October,Latin America,Colombia,Electronics,Laptops,Consumer,9,2465.64,22190.76,18045.18,4145.58,18.68
ORD-15447,2023-10-12,2023,Q4,10,October,Europe,Germany,Office Supplies,Binders & Files,Consumer,4,39.39,157.56,82.15,75.41,47.86
ORD-17975,2023-10-12,2023,Q4,10,October,North America,Canada,Electronics,Smartphones,Consumer,6,784.69,4708.14,3820.18,887.96,18.86
ORD-18750,2023-10-12,2023,Q4,10,October,Europe,Italy,Furniture,Office Chairs,Home Office,5,569.08,2845.4,1747.81,1097.59,38.57
ORD-10788,2023-10-12,2023,Q4,10,October,Latin America,Brazil,Office Supplies,Paper & Notebooks,Corporate,8,67.62,540.96,299.09,241.87,44.71
ORD-15867,2023-10-12,2023,Q4,10,October,Europe,Italy,Clothing,Accessories,Home Office,3,48.87,146.61,63.12,83.49,56.95
ORD-14499,2023-10-12,2023,Q4,10,October,Latin America,Chile,Clothing,Accessories,Home Office,6,74.24,445.44,206.66,238.78,53.61
ORD-11159,2023-10-12,2023,Q4,10,October,Asia Pacific,India,Electronics,Monitors,Corporate,8,664.77,5318.16,4088.43,1229.73,23.12
ORD-18588,2023-10-12,2023,Q4,10,October,North America,Mexico,Electronics,Laptops,Corporate,7,1875.94,13131.58,9979.65,3151.93,24.0
ORD-14642,2023-10-12,2023,Q4,10,October,Asia Pacific,Australia,Clothing,Shirts,Consumer,8,115.15,921.2,409.66,511.54,55.53
ORD-16160,2023-10-12,2023,Q4,10,October,North America,Canada,Furniture,Desks,Corporate,3,205.68,617.04,422.11,194.93,31.59
ORD-11744,2023-10-12,2023,Q4,10,October,Europe,France,Clothing,Jackets,Corporate,2,92.46,184.92,91.44,93.48,50.55
ORD-11251,2023-10-12,2023,Q4,10,October,North America,Mexico,Furniture,Office Chairs,Consumer,5,768.61,3843.05,2315.33,1527.72,39.75
ORD-16460,2023-10-12,2023,Q4,10,October,Latin America,Argentina,Furniture,Desks,Corporate,4,532.4,2129.6,1383.91,745.69,35.02
ORD-13376,2023-10-12,2023,Q4,10,October,Asia Pacific,Singapore,Electronics,Headphones,Home Office,3,294.51,883.53,664.41,219.12,24.8
ORD-11133,2023-10-13,2023,Q4,10,October,Asia Pacific,Australia,Clothing,Pants,Home Office,7,128.92,902.44,433.83,468.61,51.93
ORD-11155,2023-10-13,2023,Q4,10,October,Asia Pacific,Australia,Furniture,Office Chairs,Corporate,8,671.77,5374.16,3736.77,1637.39,30.47
ORD-16698,2023-10-13,2023,Q4,10,October,Europe,United Kingdom,Office Supplies,Paper & Notebooks,Consumer,8,40.56,324.48,184.62,139.86,43.1
ORD-13402,2023-10-13,2023,Q4,10,October,North America,Mexico,Clothing,Accessories,Consumer,4,23.39,93.56,45.64,47.92,51.22
ORD-15339,2023-10-13,2023,Q4,10,October,Europe,United Kingdom,Clothing,Shirts,Home Office,1,41.9,41.9,17.08,24.82,59.24
ORD-12706,2023-10-14,2023,Q4,10,October,Latin America,Brazil,Office Supplies,Pens & Pencils,Home Office,9,27.53,247.77,136.81,110.96,44.78
ORD-10364,2023-10-14,2023,Q4,10,October,Europe,Italy,Electronics,Headphones,Corporate,2,99.23,198.46,160.0,38.46,19.38
ORD-10357,2023-10-14,2023,Q4,10,October,Asia Pacific,Singapore,Electronics,Tablets,Consumer,10,868.54,8685.4,7085.46,1599.94,18.42
